,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_REMOTE_ICP_CONFIGURATION,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
4509,Peniche,2022,12,Leiria,8083,15336,382,0,3,142,108,60,42,19165,144,3949,161,737,23419
4510,Peniche,2023,1,Leiria,7755,15669,343,0,16,192,132,62,52,19168,144,3955,157,797,23424
4511,Peniche,2023,2,Leiria,7545,15891,258,0,1,168,117,74,42,19170,144,3963,159,660,23436
4512,Peniche,2023,3,Leiria,7235,16209,203,0,8,163,125,75,58,19175,144,3968,157,632,23444
4513,Peniche,2023,4,Leiria,7109,16335,228,0,0,139,106,50,50,19175,144,3968,157,573,23444
4514,Peniche,2023,5,Leiria,6824,16620,331,0,1,210,141,47,51,19175,144,3968,157,781,23444
4515,Peniche,2023,6,Leiria,6711,16852,27,0,0,167,137,50,56,19264,145,3999,155,437,23563
4516,Peniche,2023,7,Leiria,6310,17306,6,0,0,173,145,77,59,19275,145,4010,186,460,23616
4517,Peniche,2023,8,Leiria,6182,17409,10,0,20,137,121,65,44,19284,145,4009,153,397,23591
4518,Peniche,2023,9,Leiria,6061,17530,5,0,0,114,102,65,30,19286,145,4006,154,316,23591
4519,Peniche,2023,10,Leiria,5940,17662,8,0,0,172,116,74,35,19291,145,4010,156,405,23602
4520,Peniche,2023,11,Leiria,5868,17762,3,0,0,206,150,75,55,19308,145,4013,164,489,23630
4521,Peniche,2023,12,Leiria,5544,18090,5,0,0,128,94,76,33,19308,145,4020,161,336,23634
4522,Peniche,2024,1,Leiria,5273,18366,1,0,0,160,102,69,32,19314,145,4026,154,364,23639
4523,Peniche,2024,2,Leiria,5043,18607,0,0,0,83,54,51,17,19325,146,4025,154,205,23650
4524,Peniche,2024,3,Leiria,4709,18952,7,0,0,141,110,72,40,19324,146,4042,149,370,23661
4525,Peso da Régua,2022,3,Vila Real,3115,7171,1,0,0,36,22,9,10,8100,96,2044,46,78,10286
4526,Peso da Régua,2022,4,Vila Real,3022,7274,1,0,0,76,71,26,29,8104,96,2049,47,203,10296
4527,Peso da Régua,2022,5,Vila Real,2968,7307,4,0,0,76,59,19,19,8085,97,2049,44,177,10275
4528,Peso da Régua,2022,6,Vila Real,3063,7212,2,0,0,97,76,20,22,8084,97,2052,42,217,10275
4529,Peso da Régua,2022,7,Vila Real,2898,7409,1,0,0,82,56,15,16,8083,97,2055,72,170,10307
4530,Peso da Régua,2022,8,Vila Real,2893,7386,5,1,0,107,83,24,31,8083,97,2057,42,251,10279
4531,Peso da Régua,2022,9,Vila Real,2923,7350,4,0,0,66,53,27,21,8078,97,2056,42,171,10273
4532,Peso da Régua,2022,10,Vila Real,2951,7314,11,0,0,56,45,30,25,8073,97,2054,41,167,10265
4533,Peso da Régua,2022,11,Vila Real,2883,7389,86,0,0,68,54,28,18,8072,97,2054,49,254,10272
4534,Peso da Régua,2022,12,Vila Real,2834,7433,70,0,3,80,68,25,22,8070,97,2053,47,268,10267
4535,Peso da Régua,2023,1,Vila Real,2769,7490,74,0,3,107,68,31,43,8067,97,2054,41,326,10259
4536,Peso da Régua,2023,2,Vila Real,2771,7506,71,0,0,73,58,28,36,8081,97,2055,44,266,10277
4537,Peso da Régua,2023,3,Vila Real,2450,7820,142,0,14,91,73,44,37,8076,97,2055,42,401,10270
4538,Peso da Régua,2023,4,Vila Real,2379,7890,82,0,0,84,67,18,36,8075,97,2055,42,287,10269
4539,Peso da Régua,2023,5,Vila Real,2128,8141,167,0,0,103,66,30,28,8075,97,2055,42,394,10269
4540,Peso da Régua,2023,6,Vila Real,2090,8218,23,0,0,111,82,26,32,8111,96,2055,46,274,10308
4541,Peso da Régua,2023,7,Vila Real,2097,8262,3,0,0,108,85,29,25,8129,96,2061,73,250,10359
4542,Peso da Régua,2023,8,Vila Real,2032,8306,2,0,10,88,67,34,19,8136,96,2065,41,220,10338
4543,Peso da Régua,2023,9,Vila Real,1908,8434,1,0,0,82,60,27,21,8133,96,2070,43,191,10342
4544,Peso da Régua,2023,10,Vila Real,1830,8513,7,0,0,107,74,22,30,8135,96,2070,42,240,10343
4545,Peso da Régua,2023,11,Vila Real,1704,8628,2,0,0,123,93,28,24,8124,96,2071,41,270,10332
4546,Peso da Régua,2023,12,Vila Real,1629,8700,1,0,0,65,52,20,11,8118,96,2069,46,149,10329
4547,Peso da Régua,2024,1,Vila Real,1657,8665,2,0,0,110,69,34,23,8119,96,2069,38,238,10322
4548,Peso da Régua,2024,2,Vila Real,1400,8925,3,0,0,57,28,20,5,8120,96,2070,39,113,10325
4549,Peso da Régua,2024,3,Vila Real,1263,9073,5,0,0,89,54,22,25,8126,96,2074,40,195,10336
4550,Pinhel,2022,3,Guarda,4610,3732,5,0,0,10,5,7,3,6624,156,1546,16,30,8342
4551,Pinhel,2022,4,Guarda,4558,3771,6,0,0,21,21,12,7,6611,156,1546,16,67,8329
4552,Pinhel,2022,5,Guarda,4509,3815,4,0,0,25,20,8,11,6605,156,1547,16,68,8324
4553,Pinhel,2022,6,Guarda,4566,3758,0,0,0,22,19,6,6,6603,156,1549,16,53,8324
4554,Pinhel,2022,7,Guarda,4489,3843,1,0,0,19,16,17,7,6607,156,1551,18,60,8332
4555,Pinhel,2022,8,Guarda,4455,3874,1,0,0,44,30,8,13,6606,156,1551,16,96,8329
4556,Pinhel,2022,9,Guarda,4435,3889,1,0,0,11,14,6,8,6597,156,1553,18,40,8324
4557,Pinhel,2022,10,Guarda,4396,3929,2,1,0,18,16,7,3,6594,156,1559,16,47,8325
4558,Pinhel,2022,11,Guarda,4361,3958,39,0,0,12,10,15,10,6588,156,1559,16,86,8319
4559,Pinhel,2022,12,Guarda,4277,4042,58,0,1,17,15,14,5,6589,156,1558,16,110,8319
4560,Pinhel,2023,1,Guarda,4291,4023,70,0,1,20,16,32,7,6584,156,1558,16,146,8314
4561,Pinhel,2023,2,Guarda,4131,4188,83,0,0,22,17,19,10,6586,156,1561,16,151,8319
4562,Pinhel,2023,3,Guarda,3886,4426,55,0,0,18,19,15,7,6579,156,1561,16,114,8312
4563,Pinhel,2023,4,Guarda,3728,4584,113,0,0,24,19,10,4,6579,156,1561,16,170,8312
4564,Pinhel,2023,5,Guarda,3783,4529,66,0,0,31,27,8,12,6579,156,1561,16,144,8312
4565,Pinhel,2023,6,Guarda,3602,4737,71,0,0,25,21,20,4,6597,156,1570,16,141,8339
4566,Pinhel,2023,7,Guarda,3364,4984,3,0,0,22,26,11,12,6601,157,1573,17,74,8348
4567,Pinhel,2023,8,Guarda,3564,4791,1,0,4,22,20,13,8,6607,157,1576,15,68,8355
4568,Pinhel,2023,9,Guarda,3354,5007,5,0,0,29,19,18,5,6610,157,1579,15,76,8361
4569,Pinhel,2023,10,Guarda,3223,5143,7,0,0,27,25,15,14,6611,157,1584,14,88,8366
4570,Pinhel,2023,11,Guarda,3171,5204,1,0,0,33,31,14,9,6620,159,1583,13,88,8375
4571,Pinhel,2023,12,Guarda,3014,5354,0,0,0,26,20,36,7,6616,159,1581,12,89,8368
4572,Pinhel,2024,1,Guarda,2779,5593,0,0,0,33,24,24,7,6620,159,1581,12,88,8372
4573,Pinhel,2024,2,Guarda,2413,5959,1,0,0,19,15,11,0,6618,159,1583,12,46,8372
4574,Pinhel,2024,3,Guarda,2223,6150,3,0,0,34,29,19,6,6618,159,1586,10,91,8373
4575,Pombal,2022,3,Leiria,17300,19679,8,0,0,45,33,35,24,29495,588,6685,211,145,36979
4576,Pombal,2022,4,Leiria,17188,19803,21,0,0,109,89,77,28,29503,588,6690,210,324,36991
4577,Pombal,2022,5,Leiria,16923,20072,16,0,0,117,81,74,51,29496,588,6702,209,339,36995
4578,Pombal,2022,6,Leiria,16855,20206,12,0,0,129,97,54,38,29531,588,6735,207,330,37061
4579,Pombal,2022,7,Leiria,16444,20661,5,0,0,114,106,62,39,29538,589,6741,237,326,37105
4580,Pombal,2022,8,Leiria,16234,20846,11,0,0,157,130,74,52,29566,589,6723,202,424,37080
4581,Pombal,2022,9,Leiria,16071,21001,6,1,0,120,102,80,36,29569,589,6722,192,345,37072
4582,Pombal,2022,10,Leiria,15792,21311,41,0,0,105,98,83,31,29585,589,6732,197,358,37103
4583,Pombal,2022,11,Leiria,15719,21418,252,0,0,97,78,91,27,29616,590,6739,192,545,37137
4584,Pombal,2022,12,Leiria,15553,21609,286,1,3,107,96,93,36,29630,590,6737,205,622,37162
4585,Pombal,2023,1,Leiria,15572,21589,327,0,11,179,127,106,46,29653,590,6735,183,796,37161
4586,Pombal,2023,2,Leiria,15155,22029,599,1,2,143,131,89,46,29673,590,6738,183,1011,37184
4587,Pombal,2023,3,Leiria,13989,23194,621,0,9,152,134,83,55,29677,590,6736,180,1054,37183
4588,Pombal,2023,4,Leiria,13623,23560,514,0,1,158,138,64,58,29677,590,6736,180,933,37183
4589,Pombal,2023,5,Leiria,13090,24093,644,0,0,207,146,81,65,29677,590,6736,180,1143,37183
4590,Pombal,2023,6,Leiria,12723,24628,135,1,0,170,154,79,56,29771,591,6808,181,595,37351
4591,Pombal,2023,7,Leiria,12423,24994,21,0,0,157,132,84,45,29809,591,6814,203,439,37417
4592,Pombal,2023,8,Leiria,12182,25233,17,2,23,166,145,88,61,29838,591,6815,171,502,37415
4593,Pombal,2023,9,Leiria,11618,25817,25,0,7,114,103,87,54,29869,591,6812,163,390,37435
4594,Pombal,2023,10,Leiria,11064,26413,47,0,2,174,138,97,75,29910,591,6813,163,533,37477
4595,Pombal,2023,11,Leiria,10264,27215,9,0,2,234,182,137,32,29938,592,6794,155,596,37479
4596,Pombal,2023,12,Leiria,9865,27639,15,0,5,136,96,109,31,29958,592,6784,170,392,37504
4597,Pombal,2024,1,Leiria,9716,27806,11,0,1,226,158,109,48,29978,592,6795,157,553,37522
4598,Pombal,2024,2,Leiria,8845,28700,9,0,1,122,96,59,15,29993,593,6804,155,302,37545
4599,Pombal,2024,3,Leiria,8522,29047,20,0,4,173,126,109,31,30003,593,6818,155,463,37569
4600,Ponte da Barca,2022,3,Viana do Castelo,5755,3466,1,0,0,7,6,6,3,7622,116,1429,54,23,9221
4601,Ponte da Barca,2022,4,Viana do Castelo,5704,3507,0,0,0,16,19,16,5,7615,116,1426,54,56,9211
4602,Ponte da Barca,2022,5,Viana do Castelo,5685,3526,0,0,0,20,16,8,8,7614,116,1430,51,52,9211
4603,Ponte da Barca,2022,6,Viana do Castelo,5711,3509,1,0,0,24,14,11,13,7622,116,1433,49,63,9220
4604,Ponte da Barca,2022,7,Viana do Castelo,5689,3552,0,0,0,34,33,14,7,7636,116,1435,54,88,9241
4605,Ponte da Barca,2022,8,Viana do Castelo,5672,3574,0,0,0,37,27,13,11,7644,116,1434,52,88,9246
4606,Ponte da Barca,2022,9,Viana do Castelo,5642,3612,0,0,0,22,20,7,8,7648,116,1435,55,57,9254
4607,Ponte da Barca,2022,10,Viana do Castelo,5407,3850,4,0,0,21,19,19,1,7655,116,1431,55,64,9257
4608,Ponte da Barca,2022,11,Viana do Castelo,4938,4332,113,1,0,23,15,15,14,7662,116,1431,61,181,9270
4609,Ponte da Barca,2022,12,Viana do Castelo,4518,4755,338,0,1,30,26,15,9,7663,116,1434,60,419,9273
4610,Ponte da Barca,2023,1,Viana do Castelo,4441,4828,165,0,2,40,26,20,9,7668,116,1430,55,262,9269
4611,Ponte da Barca,2023,2,Viana do Castelo,4453,4825,54,0,3,30,27,14,5,7669,116,1436,57,133,9278
4612,Ponte da Barca,2023,3,Viana do Castelo,3977,5304,57,0,0,37,28,24,2,7674,116,1434,57,148,9281
4613,Ponte da Barca,2023,4,Viana do Castelo,3699,5582,209,0,0,35,31,11,7,7674,116,1434,57,293,9281
4614,Ponte da Barca,2023,5,Viana do Castelo,3376,5905,313,0,0,48,32,21,14,7674,116,1434,57,428,9281
4615,Ponte da Barca,2023,6,Viana do Castelo,3321,5983,14,0,0,41,37,17,21,7688,116,1442,58,130,9304
4616,Ponte da Barca,2023,7,Viana do Castelo,3154,6152,0,0,0,43,37,21,16,7693,116,1439,58,117,9306
4617,Ponte da Barca,2023,8,Viana do Castelo,3083,6229,4,0,7,42,33,18,10,7701,116,1441,54,114,9312
4618,Ponte da Barca,2023,9,Viana do Castelo,2906,6410,4,0,1,37,27,15,9,7704,116,1441,55,93,9316
4619,Ponte da Barca,2023,10,Viana do Castelo,2990,6329,6,0,0,53,39,15,12,7701,116,1446,56,125,9319
4620,Ponte da Barca,2023,11,Viana do Castelo,2798,6530,3,0,0,48,38,19,14,7701,116,1451,60,122,9328
4621,Ponte da Barca,2023,12,Viana do Castelo,2680,6647,1,0,0,33,21,31,5,7708,116,1447,56,91,9327
4622,Ponte da Barca,2024,1,Viana do Castelo,2937,6394,1,0,0,44,37,22,9,7709,116,1455,51,113,9331
4623,Ponte da Barca,2024,2,Viana do Castelo,2859,6488,1,0,0,24,15,8,9,7716,116,1462,53,57,9347
4624,Ponte da Barca,2024,3,Viana do Castelo,2547,6805,0,0,0,46,32,23,20,7720,116,1464,52,121,9352
4625,Ponte de Lima,2022,3,Viana do Castelo,12688,13044,3,0,0,28,23,20,6,20986,352,4001,393,80,25732
4626,Ponte de Lima,2022,4,Viana do Castelo,12747,12984,8,1,0,56,49,40,24,20981,353,4002,395,178,25731
4627,Ponte de Lima,2022,5,Viana do Castelo,12231,13518,5,0,0,81,53,43,29,20992,353,4011,393,211,25749
4628,Ponte de Lima,2022,6,Viana do Castelo,12224,13547,4,0,0,86,78,41,34,21000,354,4019,398,243,25771
4629,Ponte de Lima,2022,7,Viana do Castelo,11873,13935,5,0,0,79,68,21,21,21025,354,4024,405,194,25808
4630,Ponte de Lima,2022,8,Viana do Castelo,11761,14052,5,0,0,99,88,39,27,21047,355,4030,381,258,25813
4631,Ponte de Lima,2022,9,Viana do Castelo,11606,14241,6,0,0,82,72,39,18,21064,355,4031,397,217,25847
4632,Ponte de Lima,2022,10,Viana do Castelo,10839,15003,22,0,0,68,62,47,18,21081,355,4022,384,217,25842
4633,Ponte de Lima,2022,11,Viana do Castelo,11048,14822,208,0,0,80,67,49,25,21116,356,4024,374,429,25870
4634,Ponte de Lima,2022,12,Viana do Castelo,10523,15380,243,0,16,74,62,59,24,21130,358,4025,390,478,25903
4635,Ponte de Lima,2023,1,Viana do Castelo,10558,15346,759,0,31,117,91,60,38,21148,359,4027,370,1096,25904
4636,Ponte de Lima,2023,2,Viana do Castelo,11297,14661,279,0,4,102,85,60,35,21195,359,4040,364,565,25958
4637,Ponte de Lima,2023,3,Viana do Castelo,9768,16196,1356,3,12,108,94,98,36,21202,359,4035,368,1707,25964
4638,Ponte de Lima,2023,4,Viana do Castelo,8693,17271,1450,0,4,142,115,58,58,21202,359,4035,368,1827,25964
4639,Ponte de Lima,2023,5,Viana do Castelo,7684,18280,1437,0,1,170,131,86,55,21202,359,4035,368,1880,25964
4640,Ponte de Lima,2023,6,Viana do Castelo,7293,18802,122,0,2,158,151,79,47,21300,360,4061,374,559,26095
4641,Ponte de Lima,2023,7,Viana do Castelo,5594,20566,11,0,0,164,138,78,53,21335,360,4081,384,444,26160
4642,Ponte de Lima,2023,8,Viana do Castelo,5882,20301,21,0,30,146,118,97,51,21348,360,4087,388,463,26183
4643,Ponte de Lima,2023,9,Viana do Castelo,4899,21296,25,0,1,125,106,108,47,21384,361,4086,364,412,26195
4644,Ponte de Lima,2023,10,Viana do Castelo,3611,22584,35,0,3,158,123,104,48,21384,361,4093,357,471,26195
4645,Ponte de Lima,2023,11,Viana do Castelo,2770,23439,12,0,5,216,157,102,45,21394,362,4096,357,537,26209
4646,Ponte de Lima,2023,12,Viana do Castelo,2156,24087,14,0,0,151,113,133,27,21405,362,4099,377,438,26243
4647,Ponte de Lima,2024,1,Viana do Castelo,1978,24267,3,0,0,176,124,121,53,21424,362,4107,352,477,26245
4648,Ponte de Lima,2024,2,Viana do Castelo,1713,24529,11,0,0,80,61,79,12,21423,362,4118,339,243,26242
4649,Ponte de Lima,2024,3,Viana do Castelo,1441,24820,9,0,0,132,93,83,31,21434,364,4130,333,348,26261
4675,Portalegre,2022,3,Portalegre,2429,13134,2,0,0,71,49,30,20,12347,216,2900,100,172,15563
4676,Portalegre,2022,4,Portalegre,2619,12933,4,0,0,119,119,52,39,12336,216,2903,97,333,15552
4677,Portalegre,2022,5,Portalegre,2375,13172,4,0,0,159,121,31,41,12337,216,2897,97,356,15547
4678,Portalegre,2022,6,Portalegre,2366,13201,6,0,0,177,160,50,39,12361,216,2893,97,432,15567
4679,Portalegre,2022,7,Portalegre,2163,13407,6,0,0,143,106,48,24,12353,216,2901,100,327,15570
4680,Portalegre,2022,8,Portalegre,2209,13382,5,0,0,177,145,60,60,12371,216,2907,97,447,15591
4681,Portalegre,2022,9,Portalegre,2221,13383,4,0,0,139,113,72,34,12374,217,2909,104,362,15604
4682,Portalegre,2022,10,Portalegre,2225,13392,29,0,0,107,105,102,33,12378,217,2914,108,376,15617
4683,Portalegre,2022,11,Portalegre,2287,13342,161,0,0,128,90,84,28,12394,217,2919,99,491,15629
4684,Portalegre,2022,12,Portalegre,2202,13452,227,0,2,117,108,77,34,12416,217,2923,98,565,15654
4685,Portalegre,2023,1,Portalegre,2126,13517,150,0,10,178,126,81,39,12416,217,2916,94,584,15643
4686,Portalegre,2023,2,Portalegre,2114,13544,178,0,0,130,124,50,30,12423,217,2927,91,512,15658
4687,Portalegre,2023,3,Portalegre,1824,13833,158,0,5,144,113,80,33,12421,217,2923,96,533,15657
4688,Portalegre,2023,4,Portalegre,1848,13809,93,0,0,133,111,40,43,12421,217,2923,96,420,15657
4689,Portalegre,2023,5,Portalegre,1663,13994,238,0,0,182,127,79,40,12421,217,2923,96,666,15657
4690,Portalegre,2023,6,Portalegre,1591,14080,41,0,0,131,101,65,46,12417,218,2933,103,384,15671
4691,Portalegre,2023,7,Portalegre,1606,14062,6,0,1,147,120,75,45,12416,218,2932,102,394,15668
4692,Portalegre,2023,8,Portalegre,1456,14224,11,0,14,113,108,67,31,12427,218,2938,97,344,15680
4693,Portalegre,2023,9,Portalegre,1480,14217,14,0,0,123,89,63,29,12435,218,2943,101,318,15697
4694,Portalegre,2023,10,Portalegre,1258,14455,19,0,0,155,122,60,43,12448,219,2944,102,399,15713
4695,Portalegre,2023,11,Portalegre,1251,14447,6,0,0,161,120,74,25,12443,219,2939,97,386,15698
4696,Portalegre,2023,12,Portalegre,1126,14576,4,0,0,87,61,65,27,12447,219,2938,98,244,15702
4697,Portalegre,2024,1,Portalegre,1293,14422,2,0,0,157,93,96,27,12457,219,2942,97,375,15715
4698,Portalegre,2024,2,Portalegre,1146,14551,4,0,0,76,58,40,9,12443,219,2939,96,187,15697
4699,Portalegre,2024,3,Portalegre,1061,14639,4,0,1,114,90,52,17,12444,219,2939,98,278,15700
4700,Portel,2022,3,Évora,2236,1934,0,0,0,7,4,1,6,3375,25,750,20,18,4170
4701,Portel,2022,4,Évora,2218,1951,2,0,0,12,11,4,6,3373,25,751,20,35,4169
4702,Portel,2022,5,Évora,2083,2084,0,0,0,25,10,4,2,3370,25,751,21,41,4167
4703,Portel,2022,6,Évora,2113,2055,0,0,0,24,22,5,7,3368,25,753,22,58,4168
4704,Portel,2022,7,Évora,2030,2140,0,0,0,26,20,12,6,3371,25,755,19,64,4170
4705,Portel,2022,8,Évora,2016,2157,1,0,0,26,23,5,9,3371,25,755,22,64,4173
4706,Portel,2022,9,Évora,1999,2177,0,0,0,19,17,5,7,3378,25,757,16,48,4176
4707,Portel,2022,10,Évora,1998,2181,2,0,0,22,16,6,9,3381,25,757,16,55,4179
4708,Portel,2022,11,Évora,1998,2183,20,0,0,20,17,11,5,3378,25,758,20,73,4181
4709,Portel,2022,12,Évora,1973,2206,21,0,0,12,9,7,5,3383,25,755,16,54,4179
4710,Portel,2023,1,Évora,1969,2209,21,0,5,29,19,10,9,3383,25,755,15,93,4178
4711,Portel,2023,2,Évora,1931,2244,16,0,0,21,13,6,11,3379,25,756,15,67,4175
4712,Portel,2023,3,Évora,1885,2292,37,0,2,17,17,13,9,3380,25,756,16,95,4177
4713,Portel,2023,4,Évora,1859,2318,22,0,0,18,16,5,12,3380,25,756,16,73,4177
4714,Portel,2023,5,Évora,1819,2358,12,0,0,25,21,10,8,3380,25,756,16,76,4177
4715,Portel,2023,6,Évora,1763,2428,4,0,0,19,21,3,7,3390,25,760,16,54,4191
4716,Portel,2023,7,Évora,1724,2476,0,0,0,20,19,4,13,3395,25,764,16,56,4200
4717,Portel,2023,8,Évora,1715,2495,0,0,3,20,16,3,6,3400,25,766,19,48,4210
4718,Portel,2023,9,Évora,1625,2583,2,0,0,18,15,4,10,3397,25,769,17,49,4208
4719,Portel,2023,10,Évora,1450,2763,0,0,3,20,19,12,13,3403,25,770,15,67,4213
4720,Portel,2023,11,Évora,1426,2793,1,0,1,36,30,11,7,3401,25,774,19,86,4219
4721,Portel,2023,12,Évora,1077,3135,1,0,0,25,18,17,2,3396,25,774,17,63,4212
4722,Portel,2024,1,Évora,1189,3021,0,0,3,46,36,19,11,3398,25,772,15,115,4210
4723,Portel,2024,2,Évora,999,3204,3,0,0,22,19,3,3,3387,25,776,15,50,4203
4724,Portel,2024,3,Évora,905,3301,0,0,3,27,21,10,4,3388,25,778,15,65,4206
4725,Portimão,2022,3,Faro,18528,37047,2,1,0,165,113,106,70,46204,364,8716,291,457,55575
4726,Portimão,2022,4,Faro,19409,36295,9,1,0,316,306,339,128,46315,364,8739,286,1099,55704
4727,Portimão,2022,5,Faro,18342,37503,16,1,0,427,296,274,122,46430,364,8770,281,1136,55845
4728,Portimão,2022,6,Faro,18857,37216,10,1,0,457,360,221,139,46640,364,8788,281,1188,56073
4729,Portimão,2022,7,Faro,18086,38111,5,0,0,380,276,181,99,46741,364,8811,281,941,56197
4730,Portimão,2022,8,Faro,18018,38280,8,0,0,519,380,215,157,46841,364,8818,275,1279,56298
4731,Portimão,2022,9,Faro,17869,38457,2,0,0,387,297,212,118,46855,365,8828,278,1016,56326
4732,Portimão,2022,10,Faro,18096,38251,70,0,0,334,270,301,103,46858,365,8847,277,1078,56347
4733,Portimão,2022,11,Faro,16656,39659,473,0,0,403,284,319,96,46831,365,8843,276,1575,56315
4734,Portimão,2022,12,Faro,16003,40362,972,0,4,385,312,209,127,46871,365,8851,278,2009,56365
4735,Portimão,2023,1,Faro,15451,40923,682,0,14,596,408,255,156,46884,365,8851,274,2111,56374
4736,Portimão,2023,2,Faro,15189,41214,832,1,3,403,323,238,124,46899,365,8862,277,1924,56403
4737,Portimão,2023,3,Faro,13172,43297,680,1,23,430,355,301,143,46954,365,8874,276,1933,56469
4738,Portimão,2023,4,Faro,12162,44307,791,2,2,473,357,169,132,46954,365,8874,276,1926,56469
4739,Portimão,2023,5,Faro,11552,44917,1072,1,1,558,418,206,139,46954,365,8874,276,2395,56469
4740,Portimão,2023,6,Faro,11225,45615,121,0,0,509,398,231,131,47245,365,8965,265,1390,56840
4741,Portimão,2023,7,Faro,10935,45986,16,0,2,444,365,194,146,47314,365,8978,264,1167,56921
4742,Portimão,2023,8,Faro,10212,46754,17,0,50,476,328,166,99,47349,365,8991,261,1136,56966
4743,Portimão,2023,9,Faro,9101,47890,15,0,1,358,276,180,104,47355,366,9012,258,934,56991
4744,Portimão,2023,10,Faro,7618,49330,24,0,3,520,339,296,111,47313,366,9012,257,1293,56948
4745,Portimão,2023,11,Faro,6689,50253,11,0,1,661,460,243,130,47303,366,9011,262,1506,56942
4746,Portimão,2023,12,Faro,6072,50875,7,0,2,386,276,228,91,47313,366,9006,262,990,56947
4747,Portimão,2024,1,Faro,5879,51089,4,0,0,564,380,283,122,47339,366,9004,259,1353,56968
4748,Portimão,2024,2,Faro,5737,51235,7,0,1,246,191,156,47,47366,366,8989,251,648,56972
4749,Portimão,2024,3,Faro,5466,51545,10,0,1,453,336,226,83,47390,366,9006,249,1109,57011
4750,Porto,2022,3,Porto,12784,158054,12,3,0,618,434,569,312,135237,705,33710,1186,1948,170838
4751,Porto,2022,4,Porto,16081,155032,43,2,0,1259,1153,1160,560,135472,705,33752,1184,4177,171113
4752,Porto,2022,5,Porto,12541,158927,29,1,0,1619,1107,1126,469,135784,705,33799,1180,4351,171468
4753,Porto,2022,6,Porto,13575,158080,16,3,0,1597,1243,1036,523,135970,705,33842,1138,4418,171655
4754,Porto,2022,7,Porto,12873,158927,19,0,0,1388,1023,1014,329,136134,705,33859,1102,3773,171800
4755,Porto,2022,8,Porto,13141,158863,14,2,0,1672,1280,1203,516,136327,705,33891,1081,4687,172004
4756,Porto,2022,9,Porto,12869,159556,30,1,0,1248,1038,1369,377,136516,705,34121,1083,4063,172425
4757,Porto,2022,10,Porto,14808,157937,295,3,0,1099,910,1333,338,136775,705,34195,1070,3978,172745
4758,Porto,2022,11,Porto,14051,158966,1332,3,0,1183,842,1279,337,136939,705,34264,1109,4976,173017
4759,Porto,2022,12,Porto,13730,159583,1621,0,74,1230,907,1295,348,137207,705,34299,1102,5475,173313
4760,Porto,2023,1,Porto,14446,159118,2022,6,126,1678,1172,1519,510,137414,705,34343,1102,7033,173564
4761,Porto,2023,2,Porto,14084,159631,1551,0,11,1311,1026,1242,428,137542,705,34406,1062,5569,173715
4762,Porto,2023,3,Porto,10243,163729,1080,2,785,1417,1105,1431,484,137759,705,34439,1069,6304,173972
4763,Porto,2023,4,Porto,10226,163746,971,4,3,1409,1027,907,481,137757,705,34441,1069,4802,173972
4764,Porto,2023,5,Porto,10327,163645,1126,2,0,1892,1368,1062,548,137757,705,34441,1069,5998,173972
4765,Porto,2023,6,Porto,10316,164657,242,2,1,1554,1207,1141,490,138345,706,34808,1114,4637,174973
4766,Porto,2023,7,Porto,10741,164571,24,1,9,1451,1109,1146,484,138587,706,34947,1072,4224,175312
4767,Porto,2023,8,Porto,10750,164841,20,0,158,1366,1022,1217,445,138832,706,35021,1032,4228,175591
4768,Porto,2023,9,Porto,10756,165131,19,0,0,1079,866,1196,368,139038,706,35135,1008,3528,175887
4769,Porto,2023,10,Porto,7832,168332,40,0,6,1461,1024,1219,386,139251,706,35208,999,4136,176164
4770,Porto,2023,11,Porto,8427,168032,8,2,3,1841,1311,1303,287,139427,707,35279,1046,4755,176459
4771,Porto,2023,12,Porto,8089,168423,12,0,7,1200,800,1246,229,139471,707,35296,1038,3494,176512
4772,Porto,2024,1,Porto,9135,167401,23,1,1,1676,1152,1477,349,139500,707,35329,1000,4679,176536
4773,Porto,2024,2,Porto,8120,168425,11,0,0,799,596,642,121,139501,707,35340,997,2169,176545
4774,Porto,2024,3,Porto,7751,169010,13,2,10,1177,826,1083,224,139617,707,35439,998,3335,176761
4775,Porto de Mós,2022,3,Leiria,2942,11436,8,0,0,43,33,29,17,11511,212,2560,95,130,14378
4776,Porto de Mós,2022,4,Leiria,3105,11275,18,0,0,102,100,47,38,11515,212,2561,92,305,14380
4777,Porto de Mós,2022,5,Leiria,2960,11414,2,0,0,122,93,53,47,11507,212,2563,92,317,14374
4778,Porto de Mós,2022,6,Leiria,2985,11410,7,0,0,136,124,44,36,11517,212,2575,91,347,14395
4779,Porto de Mós,2022,7,Leiria,2623,11782,5,0,0,112,87,37,33,11529,212,2576,88,274,14405
